Day,Machine,Plate,Bioscreen_plate,Well,Line,Rack,Column,Row,Pipettor,Aberrant,Volume,Shaking
2,1,1,1,9,K53,2,E,2,Linnea,FALSE,300,Low
2,1,1,1,10,Ma+3.2,2,E,3,Linnea,FALSE,300,Low
2,1,1,1,11,Malpha+1.3,2,E,4,Linnea,FALSE,300,Low
2,1,1,1,12,Ma-3.2,2,E,5,Linnea,FALSE,300,Low
2,1,1,1,13,M153,2,E,6,Linnea,FALSE,300,Low
2,1,1,1,14,M194,2,E,7,Linnea,FALSE,300,Low
2,1,1,1,15,M33,2,E,8,Linnea,FALSE,300,Low
2,1,1,1,16,M2,2,E,9,Linnea,FALSE,300,Low
2,1,1,1,17,K27,2,E,10,Linnea,FALSE,300,Low
2,1,1,1,18,K100,2,F,1,Linnea,FALSE,300,Low
2,1,1,1,19,K15,2,F,2,Linnea,FALSE,300,Low
2,1,1,1,20,K56,2,F,3,Linnea,FALSE,300,Low
2,1,1,1,21,K6,2,F,4,Linnea,FALSE,300,Low
2,1,1,1,22,K83,2,F,5,Linnea,FALSE,300,Low
2,1,1,1,23,K26,2,F,6,Linnea,FALSE,300,Low
2,1,1,1,24,M114,2,F,7,Linnea,FALSE,300,Low
2,1,1,1,25,K30,2,F,8,Linnea,FALSE,300,Low
2,1,1,1,26,M207,2,F,9,Linnea,FALSE,300,Low
2,1,1,1,27,Ma+2.3,2,F,10,Linnea,FALSE,300,Low
2,1,1,1,28,M204,2,G,1,Linnea,FALSE,300,Low
2,1,1,1,29,M166,2,G,2,Linnea,FALSE,300,Low
2,1,1,1,30,K23,2,G,3,Linnea,FALSE,300,Low
2,1,1,1,31,M22,2,G,4,Linnea,FALSE,300,Low
2,1,1,1,32,M190,2,G,5,Linnea,FALSE,300,Low
2,1,1,1,33,M53,2,G,6,Linnea,FALSE,300,Low
2,1,1,1,34,K69,2,G,7,Linnea,FALSE,300,Low
2,1,1,1,35,Malpha-2.2,2,G,8,Linnea,FALSE,300,Low
2,1,1,1,36,M134,2,G,9,Linnea,FALSE,300,Low
2,1,1,1,37,K45,2,G,10,Linnea,FALSE,300,Low
2,1,1,1,38,K62,2,H,1,Linnea,FALSE,300,Low
2,1,1,1,39,K67,2,H,2,Linnea,FALSE,300,Low
2,1,1,1,40,K113,2,H,3,Linnea,FALSE,300,Low
2,1,1,1,41,M149,2,H,4,Linnea,FALSE,300,Low
2,1,1,1,42,Malpha-3.3,2,H,5,Linnea,FALSE,300,Low
2,1,1,1,43,M10,2,H,6,Linnea,FALSE,300,Low
2,1,1,1,44,M161,2,H,7,Linnea,FALSE,300,Low
2,1,1,1,45,K114,2,H,8,Linnea,FALSE,300,Low
2,1,1,1,46,K106,2,H,9,Linnea,FALSE,300,Low
2,1,1,1,47,K126,2,H,10,Linnea,FALSE,300,Low
2,1,1,1,48,K77,2,I,1,Linnea,FALSE,300,Low
2,1,1,1,49,K51,2,I,2,Linnea,FALSE,300,Low
2,1,1,1,50,K133,2,I,3,Linnea,FALSE,300,Low
2,1,1,1,51,M126,2,I,4,Linnea,FALSE,300,Low
2,1,1,1,52,M25,2,I,5,Linnea,FALSE,300,Low
2,1,1,1,53,K3,2,I,6,Linnea,FALSE,300,Low
2,1,1,1,54,K134,2,I,7,Linnea,FALSE,300,Low
2,1,1,1,55,K2,2,I,8,Linnea,FALSE,300,Low
2,1,1,1,56,K102,2,I,9,Linnea,FALSE,300,Low
2,1,1,1,57,M178,2,I,10,Linnea,FALSE,300,Low
2,1,1,1,58,K4,2,J,1,Linnea,FALSE,300,Low
2,1,1,1,59,K49,2,J,2,Linnea,FALSE,300,Low
2,1,1,1,60,Malpha-1.1,2,J,3,Linnea,FALSE,300,Low
2,1,1,1,61,K119,2,J,4,Linnea,FALSE,300,Low
2,1,1,1,62,K109,2,J,5,Linnea,FALSE,300,Low
2,1,1,1,63,Malpha-2.1,2,J,6,Linnea,FALSE,300,Low
2,1,1,1,64,K37,2,J,7,Linnea,FALSE,300,Low
2,1,1,1,65,K118,2,J,8,Linnea,FALSE,300,Low
2,1,1,1,66,K123,2,J,9,Linnea,FALSE,300,Low
2,1,1,1,67,Malpha-3.2,2,J,10,Linnea,FALSE,300,Low
2,1,1,1,68,K129,3,A,1,Bryn,FALSE,300,Low
2,1,1,1,69,K73,3,A,2,Bryn,FALSE,300,Low
2,1,1,1,70,Malpha-1.3,3,A,3,Bryn,FALSE,300,Low
2,1,1,1,71,M185,3,A,4,Bryn,FALSE,300,Low
2,1,1,1,72,M61,3,A,5,Bryn,FALSE,300,Low
2,1,1,1,73,K39,3,A,6,Bryn,FALSE,300,Low
2,1,1,1,74,K84,3,A,7,Bryn,FALSE,300,Low
2,1,1,1,75,Ma+3.3,3,B,1,Bryn,FALSE,300,Low
2,1,1,1,76,K91,3,B,2,Bryn,FALSE,300,Low
2,1,1,1,77,M212,3,B,3,Bryn,FALSE,300,Low
2,1,1,1,78,K86,3,B,4,Bryn,FALSE,300,Low
2,1,1,1,79,M69,3,B,5,Bryn,FALSE,300,Low
2,1,1,1,80,Malpha+3.2,3,B,6,Bryn,FALSE,300,Low
2,1,1,1,81,M46,3,B,7,Bryn,FALSE,300,Low
2,1,1,1,82,K29,3,C,1,Bryn,FALSE,300,Low
2,1,1,1,83,M182,3,C,2,Bryn,FALSE,300,Low
2,1,1,1,84,M37,3,C,3,Bryn,FALSE,300,Low
2,1,1,1,85,K58,3,C,4,Bryn,FALSE,300,Low
2,1,1,1,86,Ma-1.1,3,C,5,Bryn,FALSE,300,Low
2,1,1,1,87,K72,3,C,6,Bryn,FALSE,300,Low
2,1,1,1,88,M203,3,C,7,Bryn,FALSE,300,Low
2,1,1,1,89,M125,3,D,1,Bryn,FALSE,300,Low
2,1,1,1,90,K9,3,D,2,Bryn,FALSE,300,Low
2,1,1,1,91,M142,3,D,3,Bryn,FALSE,300,Low
2,1,1,1,92,M198,3,D,4,Bryn,FALSE,300,Low
2,1,1,1,93,K130,3,D,5,Bryn,FALSE,300,Low
2,1,1,1,94,Ma+3.1,3,D,6,Bryn,FALSE,300,Low
2,1,1,1,95,Malpha+1.2,3,D,7,Bryn,FALSE,300,Low
2,1,1,1,96,K105,3,E,1,Bryn,FALSE,300,Low
2,1,1,1,97,M101,3,E,2,Bryn,FALSE,300,Low
2,1,1,1,98,K28,3,E,3,Bryn,FALSE,300,Low
2,1,1,1,99,M205,3,E,4,Bryn,FALSE,300,Low
2,1,1,1,100,K94,3,E,5,Bryn,FALSE,300,Low
2,1,2,2,1,Ma-2.3,3,E,6,Bryn,FALSE,300,Low
2,1,2,2,2,K38,3,F,1,Bryn,FALSE,300,Low
2,1,2,2,3,M70,3,F,2,Bryn,FALSE,300,Low
2,1,2,2,4,K32,3,F,3,Bryn,FALSE,300,Low
2,1,2,2,5,K64,3,F,4,Bryn,FALSE,300,Low
2,1,2,2,6,K112,3,F,5,Bryn,FALSE,300,Low
2,1,2,2,7,M41,3,F,6,Bryn,FALSE,300,Low
2,1,2,2,8,M77,3,G,1,Bryn,FALSE,300,Low
2,1,2,2,9,K33,3,G,2,Bryn,FALSE,300,Low
2,1,2,2,10,K34,3,G,3,Bryn,FALSE,300,Low
2,1,2,2,11,M81,3,G,4,Bryn,FALSE,300,Low
2,1,2,2,12,M30,3,G,5,Bryn,FALSE,300,Low
2,1,2,2,13,K115,3,G,6,Bryn,FALSE,300,Low
2,1,2,2,14,K128,3,H,1,Bryn,FALSE,300,Low
2,1,2,2,15,K42,3,H,2,Bryn,FALSE,300,Low
2,1,2,2,16,M154,3,H,3,Bryn,FALSE,300,Low
2,1,2,2,17,K92,3,H,4,Bryn,FALSE,300,Low
2,1,2,2,18,K20,3,H,5,Bryn,FALSE,300,Low
2,1,2,2,19,Ma+2.2,3,H,6,Bryn,FALSE,300,Low
2,1,2,2,20,K19,3,I,1,Bryn,FALSE,300,Low
2,1,2,2,21,M13,3,I,2,Bryn,FALSE,300,Low
2,1,2,2,22,K90,3,I,3,Bryn,FALSE,300,Low
2,1,2,2,23,K121,3,I,4,Bryn,FALSE,300,Low
2,1,2,2,24,K131,3,I,5,Bryn,FALSE,300,Low
2,1,2,2,25,M129,3,I,6,Bryn,FALSE,300,Low
2,1,2,2,26,M141,3,J,1,Bryn,FALSE,300,Low
2,1,2,2,27,M181,3,J,2,Bryn,FALSE,300,Low
2,1,2,2,28,K63,3,J,3,Bryn,FALSE,300,Low
2,1,2,2,29,Ma+1.3,3,J,4,Bryn,FALSE,300,Low
2,1,2,2,30,K59,3,J,5,Bryn,FALSE,300,Low
2,1,2,2,31,M6,3,J,6,Bryn,FALSE,300,Low
2,1,2,2,32,blank,n,n,n,Bryn,FALSE,300,Low
2,1,2,2,33,M38,1,A,1,Bryn,FALSE,300,Low
2,1,2,2,34,M50,1,A,2,Bryn,FALSE,300,Low
2,1,2,2,35,M26,1,A,3,Bryn,FALSE,300,Low
2,1,2,2,36,Ma+2.1,1,A,4,Bryn,FALSE,300,Low
2,1,2,2,37,K40,1,A,5,Bryn,FALSE,300,Low
2,1,2,2,38,M21,1,A,6,Bryn,FALSE,300,Low
2,1,2,2,39,K14,1,A,7,Bryn,FALSE,300,Low
2,1,2,2,40,M17,1,A,8,Bryn,FALSE,300,Low
2,1,2,2,41,K101,1,A,9,Bryn,FALSE,300,Low
2,1,2,2,42,K127,1,A,10,Bryn,FALSE,300,Low
2,1,2,2,43,K5,1,B,1,Bryn,FALSE,300,Low
2,1,2,2,44,K98,1,B,2,Bryn,FALSE,300,Low
2,1,2,2,45,K57,1,B,3,Bryn,FALSE,300,Low
2,1,2,2,46,K111,1,B,4,Bryn,FALSE,300,Low
2,1,2,2,47,K97,1,B,5,Bryn,FALSE,300,Low
2,1,2,2,48,K16,1,B,6,Bryn,FALSE,300,Low
2,1,2,2,49,K66,1,B,7,Bryn,FALSE,300,Low
2,1,2,2,50,K60,1,B,8,Bryn,FALSE,300,Low
2,1,2,2,51,K104,1,B,9,Bryn,FALSE,300,Low
2,1,2,2,52,K76,1,B,10,Bryn,FALSE,300,Low
2,1,2,2,53,Malpha-3.1,1,C,1,Bryn,FALSE,300,Low
2,1,2,2,54,K116,1,C,2,Bryn,FALSE,300,Low
2,1,2,2,55,K74,1,C,3,Bryn,FALSE,300,Low
2,1,2,2,56,Ma-1.2,1,C,4,Bryn,FALSE,300,Low
2,1,2,2,57,M73,1,C,5,Bryn,FALSE,300,Low
2,1,2,2,58,M118,1,C,6,Bryn,FALSE,300,Low
2,1,2,2,59,Malpha-1.2,1,C,7,Bryn,FALSE,300,Low
2,1,2,2,60,K95,1,C,8,Bryn,FALSE,300,Low
2,1,2,2,61,M169,1,C,9,Bryn,FALSE,300,Low
2,1,2,2,62,M211,1,C,10,Bryn,FALSE,300,Low
2,1,2,2,63,K65,1,D,1,Bryn,FALSE,300,Low
2,1,2,2,64,K81,1,D,2,Bryn,FALSE,300,Low
2,1,2,2,65,M197,1,D,3,Bryn,FALSE,300,Low
2,1,2,2,66,M193,1,D,4,Bryn,FALSE,300,Low
2,1,2,2,67,M49,1,D,5,Bryn,FALSE,300,Low
2,1,2,2,68,K31,1,D,6,Bryn,FALSE,300,Low
2,1,2,2,69,K88,1,D,7,Bryn,FALSE,300,Low
2,1,2,2,70,K55,1,D,8,Bryn,FALSE,300,Low
2,1,2,2,71,K135,1,D,9,Bryn,FALSE,300,Low
2,1,2,2,72,K82,1,D,10,Bryn,FALSE,300,Low
2,1,2,2,73,M78,1,E,1,Bryn,FALSE,300,Low
2,1,2,2,74,M109,1,E,2,Bryn,FALSE,300,Low
2,1,2,2,75,Ma-2.1,1,E,3,Bryn,FALSE,300,Low
2,1,2,2,76,K44,1,E,4,Bryn,FALSE,300,Low
2,1,2,2,77,M174,1,E,5,Bryn,FALSE,300,Low
2,1,2,2,78,K17,1,E,6,Bryn,FALSE,300,Low
2,1,2,2,79,K18,1,E,7,Bryn,FALSE,300,Low
2,1,2,2,80,K110,1,E,8,Bryn,FALSE,300,Low
2,1,2,2,81,M157,1,E,9,Bryn,FALSE,300,Low
2,1,2,2,82,K71,1,E,10,Bryn,FALSE,300,Low
2,1,2,2,83,M85,1,F,1,Bryn,FALSE,300,Low
2,1,2,2,84,M145,1,F,2,Bryn,FALSE,300,Low
2,1,2,2,85,K75,1,F,3,Bryn,FALSE,300,Low
2,1,2,2,86,K47,1,F,4,Bryn,FALSE,300,Low
2,1,2,2,87,K24,1,F,5,Bryn,FALSE,300,Low
2,1,2,2,88,K96,1,F,6,Bryn,FALSE,300,Low
2,1,2,2,89,M214,1,F,7,Bryn,FALSE,300,Low
2,1,2,2,90,M206,1,F,8,Bryn,FALSE,300,Low
2,1,2,2,91,M133,1,F,9,Bryn,FALSE,300,Low
2,1,2,2,92,M210,1,F,10,Bryn,FALSE,300,Low
2,1,2,2,93,K89,1,G,1,Bryn,FALSE,300,Low
2,1,2,2,94,M173,1,G,2,Bryn,FALSE,300,Low
2,1,2,2,95,M220,1,G,3,Bryn,FALSE,300,Low
2,1,2,2,96,M5,1,G,4,Bryn,FALSE,300,Low
2,1,2,2,97,M89,1,G,5,Bryn,FALSE,300,Low
2,1,2,2,98,M14,1,G,6,Bryn,FALSE,300,Low
2,1,2,2,99,M93,1,G,7,Bryn,FALSE,300,Low
2,1,2,2,100,M208,1,G,8,Bryn,FALSE,300,Low
2,2,1,3,1,M150,1,G,9,Linnea,FALSE,300,Low
2,2,1,3,2,M1,1,G,10,Linnea,FALSE,300,Low
2,2,1,3,3,M202,1,H,1,Linnea,FALSE,300,Low
2,2,1,3,4,K68,1,H,2,Linnea,FALSE,300,Low
2,2,1,3,5,M65,1,H,3,Linnea,FALSE,300,Low
2,2,1,3,6,K8,1,H,4,Linnea,FALSE,300,Low
2,2,1,3,7,M177,1,H,5,Linnea,FALSE,300,Low
2,2,1,3,8,K79,1,H,6,Linnea,FALSE,300,Low
2,2,1,3,9,Ma-3.1,1,H,7,Linnea,FALSE,300,Low
2,2,1,3,10,M117,1,H,8,Linnea,FALSE,300,Low
2,2,1,3,11,Ma-1.3,1,H,9,Linnea,FALSE,300,Low
2,2,1,3,12,M62,1,H,10,Linnea,FALSE,300,Low
2,2,1,3,13,K107,1,I,1,Linnea,FALSE,300,Low
2,2,1,3,14,K54,1,I,2,Linnea,FALSE,300,Low
2,2,1,3,15,M57,1,I,3,Linnea,FALSE,300,Low
2,2,1,3,16,M186,1,I,4,Linnea,FALSE,300,Low
2,2,1,3,17,K43,1,I,5,Linnea,FALSE,300,Low
2,2,1,3,18,M121,1,I,6,Linnea,FALSE,300,Low
2,2,1,3,19,Malpha+3.1,1,I,7,Linnea,FALSE,300,Low
2,2,1,3,20,Malpha+2.2,1,I,8,Linnea,FALSE,300,Low
2,2,1,3,21,K87,1,I,9,Linnea,FALSE,300,Low
2,2,1,3,22,K22,1,I,10,Linnea,FALSE,300,Low
2,2,1,3,23,M165,1,J,1,Linnea,FALSE,300,Low
2,2,1,3,24,K61,1,J,2,Linnea,FALSE,300,Low
2,2,1,3,25,K12,1,J,3,Linnea,FALSE,300,Low
2,2,1,3,26,K136,1,J,4,Linnea,FALSE,300,Low
2,2,1,3,27,K108,1,J,5,Linnea,FALSE,300,Low
2,2,1,3,28,K50,1,J,6,Linnea,FALSE,300,Low
2,2,1,3,29,M105,1,J,7,Linnea,FALSE,300,Low
2,2,1,3,30,Malpha+2.3,1,J,8,Linnea,FALSE,300,Low
2,2,1,3,31,Ma+1.1,1,J,9,Linnea,FALSE,300,Low
2,2,1,3,32,M113,1,J,10,Linnea,FALSE,300,Low
2,2,1,3,33,K80,2,A,1,Linnea,FALSE,300,Low
2,2,1,3,34,M218,2,A,2,Linnea,FALSE,300,Low
2,2,1,3,35,K120,2,A,3,Linnea,FALSE,300,Low
2,2,1,3,36,K11,2,A,4,Linnea,FALSE,300,Low
2,2,1,3,37,M216,2,A,5,Linnea,FALSE,300,Low
2,2,1,3,38,M209,2,A,6,Linnea,FALSE,300,Low
2,2,1,3,39,K7,2,A,7,Linnea,FALSE,300,Low
2,2,1,3,40,M94,2,A,8,Linnea,FALSE,300,Low
2,2,1,3,41,M97,2,A,9,Linnea,FALSE,300,Low
2,2,1,3,42,M102,2,A,10,Linnea,FALSE,300,Low
2,2,1,3,43,M45,2,B,1,Linnea,FALSE,300,Low
2,2,1,3,44,K46,2,B,2,Linnea,FALSE,300,Low
2,2,1,3,45,M213,2,B,3,Linnea,FALSE,300,Low
2,2,1,3,46,K103,2,B,4,Linnea,FALSE,300,Low
2,2,1,3,47,K117,2,B,5,Linnea,FALSE,300,Low
2,2,1,3,48,K25,2,B,6,Linnea,FALSE,300,Low
2,2,1,3,49,K85,2,B,7,Linnea,FALSE,300,Low
2,2,1,3,50,M106,2,B,8,Linnea,FALSE,300,Low
2,2,1,3,51,K10,2,B,9,Linnea,FALSE,300,Low
2,2,1,3,52,Malpha+1.1,2,B,10,Linnea,FALSE,300,Low
2,2,1,3,53,Ma-2.2,2,C,1,Linnea,FALSE,300,Low
2,2,1,3,54,K41,2,C,2,Linnea,FALSE,300,Low
2,2,1,3,55,K48,2,C,3,Linnea,FALSE,300,Low
2,2,1,3,56,K36,2,C,4,Linnea,FALSE,300,Low
2,2,1,3,57,K78,2,C,5,Linnea,FALSE,300,Low
2,2,1,3,58,K99,2,C,6,Linnea,FALSE,300,Low
2,2,1,3,59,M158,2,C,7,Linnea,FALSE,300,Low
2,2,1,3,60,M215,2,C,8,Linnea,FALSE,300,Low
2,2,1,3,61,K1,2,C,9,Linnea,FALSE,300,Low
2,2,1,3,62,Malpha+2.1,2,C,10,Linnea,FALSE,300,Low
2,2,1,3,63,K93,2,D,1,Linnea,FALSE,300,Low
2,2,1,3,64,M130,2,D,2,Linnea,FALSE,300,Low
2,2,1,3,65,K125,2,D,3,Linnea,FALSE,300,Low
2,2,1,3,66,Ma+1.2,2,D,4,Linnea,FALSE,300,Low
2,2,1,3,67,K122,2,D,5,Linnea,FALSE,300,Low
2,2,1,3,68,M219,2,D,6,Linnea,FALSE,300,Low
2,2,1,3,69,K124,2,D,7,Linnea,FALSE,300,Low
2,2,1,3,70,K70,2,D,8,Linnea,FALSE,300,Low
2,2,1,3,71,M86,2,D,9,Linnea,FALSE,300,Low
2,2,1,3,72,M137,2,D,10,Linnea,FALSE,300,Low
2,2,1,3,73,K35,2,E,1,Linnea,FALSE,300,Low
2,2,1,3,74,K53,2,E,2,Linnea,FALSE,300,Low
2,2,1,3,75,Ma+3.2,2,E,3,Linnea,FALSE,300,Low
2,2,1,3,76,Malpha+1.3,2,E,4,Linnea,FALSE,300,Low
2,2,1,3,77,Ma-3.2,2,E,5,Linnea,FALSE,300,Low
2,2,1,3,78,M153,2,E,6,Linnea,FALSE,300,Low
2,2,1,3,79,M194,2,E,7,Linnea,FALSE,300,Low
2,2,1,3,80,M33,2,E,8,Linnea,FALSE,300,Low
2,2,1,3,81,M2,2,E,9,Linnea,FALSE,300,Low
2,2,1,3,82,K27,2,E,10,Linnea,FALSE,300,Low
2,2,1,3,83,K100,2,F,1,Linnea,FALSE,300,Low
2,2,1,3,84,K15,2,F,2,Linnea,FALSE,300,Low
2,2,1,3,85,K56,2,F,3,Linnea,FALSE,300,Low
2,2,1,3,86,K6,2,F,4,Linnea,FALSE,300,Low
2,2,1,3,87,K83,2,F,5,Linnea,FALSE,300,Low
2,2,1,3,88,K26,2,F,6,Linnea,FALSE,300,Low
2,2,1,3,89,M114,2,F,7,Linnea,FALSE,300,Low
2,2,1,3,90,K30,2,F,8,Linnea,FALSE,300,Low
2,2,1,3,91,M207,2,F,9,Linnea,FALSE,300,Low
2,2,1,3,92,Ma+2.3,2,F,10,Linnea,FALSE,300,Low
2,2,1,3,93,M204,2,G,1,Linnea,FALSE,300,Low
2,2,1,3,94,M166,2,G,2,Linnea,FALSE,300,Low
2,2,1,3,95,K23,2,G,3,Linnea,FALSE,300,Low
2,2,1,3,96,M22,2,G,4,Linnea,FALSE,300,Low
2,2,1,3,97,M190,2,G,5,Linnea,FALSE,300,Low
2,2,1,3,98,M53,2,G,6,Linnea,FALSE,300,Low
2,2,1,3,99,K69,2,G,7,Linnea,FALSE,300,Low
2,2,1,3,100,Malpha-2.2,2,G,8,Linnea,FALSE,300,Low
2,2,2,4,1,M134,2,G,9,Linnea,FALSE,300,Low
2,2,2,4,2,K45,2,G,10,Linnea,FALSE,300,Low
2,2,2,4,3,K62,2,H,1,Linnea,FALSE,300,Low
2,2,2,4,4,K67,2,H,2,Linnea,FALSE,300,Low
2,2,2,4,5,K113,2,H,3,Linnea,FALSE,300,Low
2,2,2,4,6,M149,2,H,4,Linnea,FALSE,300,Low
2,2,2,4,7,Malpha-3.3,2,H,5,Linnea,FALSE,300,Low
2,2,2,4,8,M10,2,H,6,Linnea,FALSE,300,Low
2,2,2,4,9,M161,2,H,7,Linnea,FALSE,300,Low
2,2,2,4,10,K114,2,H,8,Linnea,FALSE,300,Low
2,2,2,4,11,K106,2,H,9,Linnea,FALSE,300,Low
2,2,2,4,12,K126,2,H,10,Linnea,FALSE,300,Low
2,2,2,4,13,K77,2,I,1,Linnea,FALSE,300,Low
2,2,2,4,14,K51,2,I,2,Linnea,FALSE,300,Low
2,2,2,4,15,K133,2,I,3,Linnea,FALSE,300,Low
2,2,2,4,16,M126,2,I,4,Linnea,FALSE,300,Low
2,2,2,4,17,M25,2,I,5,Linnea,FALSE,300,Low
2,2,2,4,18,K3,2,I,6,Linnea,FALSE,300,Low
2,2,2,4,19,K134,2,I,7,Linnea,FALSE,300,Low
2,2,2,4,20,K2,2,I,8,Linnea,FALSE,300,Low
2,2,2,4,21,K102,2,I,9,Linnea,FALSE,300,Low
2,2,2,4,22,M178,2,I,10,Linnea,FALSE,300,Low
2,2,2,4,23,K4,2,J,1,Linnea,FALSE,300,Low
2,2,2,4,24,K49,2,J,2,Linnea,FALSE,300,Low
2,2,2,4,25,Malpha-1.1,2,J,3,Linnea,FALSE,300,Low
2,2,2,4,26,K119,2,J,4,Linnea,FALSE,300,Low
2,2,2,4,27,K109,2,J,5,Linnea,FALSE,300,Low
2,2,2,4,28,Malpha-2.1,2,J,6,Linnea,FALSE,300,Low
2,2,2,4,29,K37,2,J,7,Linnea,FALSE,300,Low
2,2,2,4,30,K118,2,J,8,Linnea,FALSE,300,Low
2,2,2,4,31,K123,2,J,9,Linnea,FALSE,300,Low
2,2,2,4,32,Malpha-3.2,2,J,10,Linnea,FALSE,300,Low
2,2,2,4,33,K129,3,A,1,Bryn,FALSE,300,Low
2,2,2,4,34,K73,3,A,2,Bryn,FALSE,300,Low
2,2,2,4,35,Malpha-1.3,3,A,3,Bryn,FALSE,300,Low
2,2,2,4,36,M185,3,A,4,Bryn,FALSE,300,Low
2,2,2,4,37,M61,3,A,5,Bryn,FALSE,300,Low
2,2,2,4,38,K39,3,A,6,Bryn,FALSE,300,Low
2,2,2,4,39,K84,3,A,7,Bryn,FALSE,300,Low
2,2,2,4,40,Ma+3.3,3,B,1,Bryn,FALSE,300,Low
2,2,2,4,41,K91,3,B,2,Bryn,FALSE,300,Low
2,2,2,4,42,M212,3,B,3,Bryn,FALSE,300,Low
2,2,2,4,43,K86,3,B,4,Bryn,FALSE,300,Low
2,2,2,4,44,M69,3,B,5,Bryn,FALSE,300,Low
2,2,2,4,45,Malpha+3.2,3,B,6,Bryn,FALSE,300,Low
2,2,2,4,46,M46,3,B,7,Bryn,FALSE,300,Low
2,2,2,4,47,K29,3,C,1,Bryn,FALSE,300,Low
2,2,2,4,48,M182,3,C,2,Bryn,FALSE,300,Low
2,2,2,4,49,M37,3,C,3,Bryn,FALSE,300,Low
2,2,2,4,50,K58,3,C,4,Bryn,FALSE,300,Low
2,2,2,4,51,Ma-1.1,3,C,5,Bryn,FALSE,300,Low
2,2,2,4,52,K72,3,C,6,Bryn,FALSE,300,Low
2,2,2,4,53,M203,3,C,7,Bryn,FALSE,300,Low
2,2,2,4,54,M125,3,D,1,Bryn,FALSE,300,Low
2,2,2,4,55,K9,3,D,2,Bryn,FALSE,300,Low
2,2,2,4,56,M142,3,D,3,Bryn,FALSE,300,Low
2,2,2,4,57,M198,3,D,4,Bryn,FALSE,300,Low
2,2,2,4,58,K130,3,D,5,Bryn,FALSE,300,Low
2,2,2,4,59,Ma+3.1,3,D,6,Bryn,FALSE,300,Low
2,2,2,4,60,Malpha+1.2,3,D,7,Bryn,FALSE,300,Low
2,2,2,4,61,K105,3,E,1,Bryn,FALSE,300,Low
2,2,2,4,62,M101,3,E,2,Bryn,FALSE,300,Low
2,2,2,4,63,K28,3,E,3,Bryn,FALSE,300,Low
2,2,2,4,64,M205,3,E,4,Bryn,FALSE,300,Low
2,2,2,4,65,K94,3,E,5,Bryn,FALSE,300,Low
2,2,2,4,66,Ma-2.3,3,E,6,Bryn,FALSE,300,Low
2,2,2,4,67,K38,3,F,1,Bryn,FALSE,300,Low
2,2,2,4,68,M70,3,F,2,Bryn,FALSE,300,Low
2,2,2,4,69,K32,3,F,3,Bryn,FALSE,300,Low
2,2,2,4,70,K64,3,F,4,Bryn,FALSE,300,Low
2,2,2,4,71,K112,3,F,5,Bryn,FALSE,300,Low
2,2,2,4,72,M41,3,F,6,Bryn,FALSE,300,Low
2,2,2,4,73,M77,3,G,1,Bryn,FALSE,300,Low
2,2,2,4,74,K33,3,G,2,Bryn,FALSE,300,Low
2,2,2,4,75,K34,3,G,3,Bryn,FALSE,300,Low
2,2,2,4,76,M81,3,G,4,Bryn,FALSE,300,Low
2,2,2,4,77,M30,3,G,5,Bryn,FALSE,300,Low
2,2,2,4,78,K115,3,G,6,Bryn,FALSE,300,Low
2,2,2,4,79,K128,3,H,1,Bryn,FALSE,300,Low
2,2,2,4,80,K42,3,H,2,Bryn,FALSE,300,Low
2,2,2,4,81,M154,3,H,3,Bryn,FALSE,300,Low
2,2,2,4,82,K92,3,H,4,Bryn,FALSE,300,Low
2,2,2,4,83,K20,3,H,5,Bryn,FALSE,300,Low
2,2,2,4,84,Ma+2.2,3,H,6,Bryn,FALSE,300,Low
2,2,2,4,85,K19,3,I,1,Bryn,FALSE,300,Low
2,2,2,4,86,M13,3,I,2,Bryn,FALSE,300,Low
2,2,2,4,87,K90,3,I,3,Bryn,FALSE,300,Low
2,2,2,4,88,K121,3,I,4,Bryn,FALSE,300,Low
2,2,2,4,89,K131,3,I,5,Bryn,FALSE,300,Low
2,2,2,4,90,M129,3,I,6,Bryn,FALSE,300,Low
2,2,2,4,91,M141,3,J,1,Bryn,FALSE,300,Low
2,2,2,4,92,M181,3,J,2,Bryn,FALSE,300,Low
2,2,2,4,93,K63,3,J,3,Bryn,FALSE,300,Low
2,2,2,4,94,Ma+1.3,3,J,4,Bryn,FALSE,300,Low
2,2,2,4,95,K59,3,J,5,Bryn,FALSE,300,Low
2,2,2,4,96,M6,3,J,6,Bryn,FALSE,300,Low
2,2,2,4,97,blank,n,n,n,Bryn,FALSE,300,Low
2,2,2,4,98,M38,1,A,1,Bryn,FALSE,300,Low
2,2,2,4,99,M50,1,A,2,Bryn,FALSE,300,Low
2,2,2,4,100,M26,1,A,3,Bryn,FALSE,300,Low
3,1,1,1,1,Ma+2.1,1,A,4,Linnea,FALSE,300,Medium
3,1,1,1,2,K40,1,A,5,Linnea,FALSE,300,Medium
3,1,1,1,3,M21,1,A,6,Linnea,FALSE,300,Medium
3,1,1,1,4,K14,1,A,7,Linnea,FALSE,300,Medium
3,1,1,1,5,M17,1,A,8,Linnea,FALSE,300,Medium
3,1,1,1,6,K101,1,A,9,Linnea,FALSE,300,Medium
3,1,1,1,7,K127,1,A,10,Linnea,FALSE,300,Medium
3,1,1,1,8,K5,1,B,1,Linnea,FALSE,300,Medium
3,1,1,1,9,K98,1,B,2,Linnea,FALSE,300,Medium
